Time Stamp,Tagname->,R1FI1001,R1FIC2203,R1FIC1002,R1FIC1005,R1FIC1006,R1FICA1108,R1TIC1010,R1TIC1016,R1TIA116X,R1TIA126X,R1TIA136X,R1TIA115X,R1TIA125X,R1TIA135X,R1TIA114X,R1TIA124X,R1TIA131X,R1TIA134X,R1TIA113X,R1TIA123X,R1TIA133X,R1TIA112X,R1TIA122X,R1TIA132X,R1TIA111X,R1TIA121X,R1TIA116Y,R1TIA126Y,R1TIA136Y,R1TIA115Y,R1TIA125Y,R1TIA135Y,R1TIA114Y,R1TIA124Y,R1TIA131Y,R1TIA134Y,R1TIA113Y,R1TIA123Y,R1TIA133Y,R1TIA112Y,R1TIA122Y,R1TIA132Y,R1TIA111Y,R1TIA121Y,R1TIA116Z,R1TIA126Z,R1TIA136Z,R1TIA115Z,R1TIA125Z,R1TIA135Z,R1TIA114Z,R1TIA124Z,R1TIA131Z,R1TIA134Z,R1TIA113Z,R1TIA123Z,R1TIA133Z,R1TIA112Z,R1TIA122Z,R1TIA132Z,R1TIA111Z,R1TIA121Z,R1TIA215X,R1TIA225X,R1TIA235X,R1TIA214X,R1TIA224X,R1TIA231X,R1TIA234X,R1TIA213X,R1TIA223X,R1TIA233X,R1TIA212X,R1TIA222X,R1TIA232X,R1TIA211X,R1TIA221X,R1TIA216X,R1TIA226X,R1TIA236X,R1TIA215Y,R1TIA225Y,R1TIA235Y,R1TIA214Y,R1TIA224Y,R1TIA231Y,R1TIA234Y,R1TIA213Y,R1TIA223Y,R1TIA233Y,R1TIA212Y,R1TIA222Y,R1TIA232Y,R1TIA211Y,R1TIA221Y,R1TIA216Y,R1TIA226Y,R1TIA236Y,R1TIA215Z,R1TIA225Z,R1TIA235Z,R1TIA214Z,R1TIA224Z,R1TIA231Z,R1TIA234Z,R1TIA213Z,R1TIA223Z,R1TIA233Z,R1TIA212Z,R1TIA222Z,R1TIA232Z,R1TIA211Z,R1TIA221Z,R1TIA216Z,R1TIA226Z,R1TIA236Z,R1AIA112,R1AIA113,R1AI114,R1AIA115,R1AI212,R1AI101A,R1AI101B,R1AI101C,R1AI101D,R1AI101E,R1AI105AA,R1AI105AB,R1AI105AC,R1AI105AD,R1AI105AE,R1AIA105AF,R1AI105BA,R1AI105BB,R1AI105BC,R1AI105BD,R1AI105BE,R1AIA105BF,R1TIC1101,R1PI1104
2019-10-05 22:00,,9.532286644,4.507802486,14.50865555,2.692398548,0.990526557,18.65184021,367.868927,379.4935608,372.375,374.625,378.25,375.5,377.375,373.75,365.125,371,378.625,376.875,384.125,377.375,375.5,381.875,376.875,384.125,375.5,378.25,378.25,377.75,376.375,379.125,379.625,374.625,366.5,375,388.5,380.5,384.125,376.875,392.125,390.75,385.375,378.625,385.375,372.75,379.625,377.375,371.875,373.75,378.25,373.75,366.875,374.125,372.75,378.625,378.25,383.25,381,383.625,381.875,379.625,382.75,374.625,378.625,379.625,382.75,378.25,379.125,389,387.25,382.75,391.25,385.375,383.25,393,384.125,387.25,386.375,385.375,392.5,387.25,378.625,380,381.875,378.25,381,389.875,387.25,387.625,388.125,386.375,390.375,387.625,381.875,398.875,394.375,398,381.875,381.875,379.125,380,386.375,380,380,387.625,383.625,382.25,388.5,383.625,392.5,382.25,381.375,394.375,383.625,398.375,384.125,385.875,6.434676647,2.598290682,0.024476338,0.062576316,0.257758409,7.544582367,34.14479828,13.95321655,0.000236527,43.48036575,1.621937275,12.21855927,1.882882118,24.00699806,33.89958954,0,1.499088049,11.62231827,1.84870708,23.07000732,32.95237732,0.004578755,33.27033997,0.253733516
2019-10-05 22:10,,9.431981087,4.512470722,14.65364265,2.684173346,0.990797997,18.65054131,368.282135,379.2384338,372.375,375.5,378.25,376.875,378.625,374.625,366.5,371,379.125,377.75,384.5,377.75,376.375,382.75,377.375,385,376.375,379.125,378.25,378.25,376,380,381,375,367.375,376,389.375,381.375,385,377.75,393.5,392.125,385.875,379.625,386.75,373.75,380,377.75,371.875,374.625,378.625,374.125,367.75,374.625,373.25,379.625,379.125,384.125,381.875,385.375,382.25,381,384.5,375.5,379.625,379.625,383.25,378.625,379.125,388.5,386.75,382.75,391.625,385,384.125,392.5,384.125,388.125,385.875,385.375,392.125,386.75,379.125,380,381.875,378.25,380.5,390.375,386.75,387.25,388.5,385.875,390.75,387.625,381.375,398.375,393.5,396.5,381.375,381.375,379.125,379.625,386.375,380.5,379.625,387.25,383.25,382.75,388.125,383.25,393,381.875,381.375,394.375,383.625,397,383.625,385.875,6.410256386,2.555555582,0.030948339,0.074786328,0.301475227,7.510669708,34.18371201,14.06019211,0.000243649,43.11444092,1.663227081,12.38064766,1.936526656,23.41044235,34.01429749,0,1.523831964,11.71297073,1.891213655,22.74547577,32.99263,0.004578755,33.2600708,0.253145814
2019-10-05 22:20,,9.398649216,4.529278278,14.51148319,2.66957736,1.024760127,18.62176895,368.8146057,379.2102356,372.75,375.5,379.125,376.875,378.625,375,366.5,371.375,379.625,378.25,385.375,379.125,376.875,383.625,378.25,386.375,377.375,380,378.625,378.625,377.375,380.5,381,375.5,367.75,376,389.875,381.875,385.875,378.25,394.375,393,387.25,380,387.625,374.125,380.5,378.625,372.75,375,379.125,375,368.25,375.5,373.75,380,379.625,384.5,382.75,385.875,383.25,381,385,375.5,379.125,379.625,382.75,378.625,378.625,388.5,387.25,382.75,392.125,384.5,383.625,391.625,383.625,387.25,385.375,384.5,391.625,386.75,378.625,380,381.875,378.25,380.5,389.875,386.375,386.75,388.125,385.375,389.875,386.75,381.375,397.5,393,395.625,381.375,381,378.625,379.625,386.375,380.5,379.625,386.75,382.75,382.75,388.125,382.75,392.5,381.375,381.375,393.5,383.25,396.125,383.25,385.375,6.462149143,2.517094135,0.027016073,0.068681322,0.3800098,7.466491699,33.97708893,14.00104141,0.000276627,43.12471771,1.641218543,12.25891685,1.919245601,23.49851227,34.08163834,0,1.493052244,11.54246235,1.852970481,22.89929962,33.14121246,0.004578755,33.25001526,0.251589179
2019-10-05 22:30,,9.397853851,4.486600399,14.43431664,2.663389444,1.034843802,18.62229919,369.2012634,379.3746033,372.75,375.5,380,377.375,379.625,375.5,366.875,371.875,380.5,378.625,386.375,379.125,377.375,384.5,378.625,386.75,377.375,380.5,379.125,378.625,377.375,381,381.375,375.5,368.25,376.375,390.375,382.25,386.375,379.125,395.625,394.75,388.125,380.5,388.5,375,381,378.625,373.25,375.5,380,375,368.75,376,374.125,380.5,380,385.375,383.625,386.75,384.5,381.875,385.875,376.375,379.125,379.625,382.25,378.25,379.125,388.5,387.25,382.75,391.25,385,383.625,392.125,383.625,387.25,385.375,385,391.625,386.75,379.125,379.625,381.375,378.25,380.5,389.875,386.75,387.25,388.125,385.375,389.875,386.75,381.375,397.5,393,396.125,381.375,381.875,379.125,379.625,386.75,380.5,379.625,386.75,382.75,382.75,388.125,383.25,392.5,381.375,381,393,383.25,397,384.125,385.875,6.416361809,2.467948914,0.018094692,0.054945055,0.408307552,7.546853065,34.09106064,14.13836288,0.000245569,43.70872116,1.57700336,11.88674927,1.82509017,23.92272758,34.21574402,0,1.436652899,11.17782402,1.755212665,23.30603409,33.30115891,0.004578755,33.05546951,0.251288414
2019-10-05 22:40,,9.439517975,4.499610424,14.30278206,2.704630375,1.023412704,18.57955551,369.443634,379.3074341,372.75,375.5,380,377.75,379.625,376,367.375,371.875,380.5,379.125,386.75,380,377.75,385,380,387.25,378.25,381.375,380,378.625,377.375,381,381.875,376.375,368.75,376.875,390.375,382.75,387.25,379.625,397,396.125,388.5,381,389.375,375.5,381,379.625,373.75,376,380,375,369.125,376.875,374.625,380.5,381,386.375,384.125,388.125,385,382.75,386.75,377.375,378.625,379.625,381.875,378.25,379.125,388.5,387.25,382.25,390.75,385,383.625,391.625,383.625,387.25,385.375,385,391.25,385.875,379.125,379.625,381.375,378.25,380.5,389,386.75,387.25,387.625,385.875,390.375,387.25,381.375,397.5,393,395.25,381.375,381.375,379.125,380,386.375,380,380,386.75,382.75,382.75,387.625,383.25,393,381.875,381,393,383.25,396.5,383.25,385,6.437728882,2.429487228,0.016763432,0.047313798,0.346994281,7.495165825,33.7963562,14.06936169,0.000243179,43.69136429,1.529655814,11.64042473,1.768090725,24.3514328,34.17492294,0,1.4117136,11.05448151,1.721833944,23.51116562,33.31194687,0.004578755,32.9022789,0.252894014
2019-10-05 22:50,,9.465800285,4.492257595,14.52463722,2.677289009,1.037957311,18.57101059,369.0908508,379.3640137,371.875,375.5,379.625,377.375,379.125,375.5,366.5,371.375,380.5,378.625,386.375,379.625,377.375,384.5,379.125,386.75,377.375,381,378.625,378.625,376.875,381,381.375,375.5,368.25,376.375,390.375,382.25,386.75,379.125,396.125,395.625,388.5,380,388.5,375.5,381,378.625,372.75,375.5,379.625,375.5,368.75,376,374.125,380.5,380.5,385.875,383.625,387.25,384.5,381.875,385.875,376.875,379.125,380,381.875,378.25,378.625,388.5,387.625,382.25,390.75,385,383.25,392.125,383.625,387.25,385.375,384.5,391.625,386.375,379.125,380,381.375,378.25,380.5,389.375,386.75,387.25,387.625,385.875,389.875,387.25,381,397,393.5,395.625,381,381,379.125,379.625,386.375,380,379.625,387.25,382.75,382.25,387.625,383.25,392.5,382.25,381,393,383.25,396.5,383.625,385,6.446886539,2.470085621,0.013615337,0.042735044,0.297400624,7.578905106,34.05695343,14.20483398,0.000240919,44.197052,1.519117355,11.62315559,1.770646572,24.53386688,34.14302063,0,1.392965078,11.01104546,1.708682418,23.91152191,33.18425751,0.004578755,32.74092102,0.253224045
2019-10-05 23:00,,9.490528107,4.477334499,14.56847763,2.685863018,1.000109673,18.50590324,368.3778076,379.5184937,372.375,375,379.625,376.875,378.625,374.625,366.5,371.375,379.625,377.75,385,378.625,376.375,383.25,378.25,385.375,376.375,379.625,378.625,378.25,376.375,380.5,381,375,367.375,376,389.375,381.375,385.875,378.25,394.375,393.5,387.25,379.625,387.25,374.125,380,378.625,372.375,375,379.125,374.125,368.25,375.5,373.75,379.625,379.125,384.5,382.25,386.375,383.625,381,385,375.5,379.125,380,382.25,378.625,379.125,389.375,387.625,382.75,391.25,385,383.625,392.5,384.125,387.625,386.375,385,392.5,386.375,379.125,380.5,381.875,378.25,381,389.875,387.625,387.625,388.125,386.375,390.375,387.625,381.875,398.375,394.375,396.5,381.875,381.375,379.125,380,386.75,380,380,387.625,383.25,382.25,388.125,383.625,393,382.25,381.375,393.875,384.125,397.5,384.125,385.875,6.44078207,2.525640965,0.019922815,0.050366301,0.26874119,7.522999763,33.93870544,14.26120472,0.000257507,43.77753067,1.556197047,11.79261303,1.81758821,24.58347321,33.93822479,0,1.430224061,11.2060833,1.778406858,23.75613785,32.93283463,0.004578755,32.66548538,0.252595663
2019-10-05 23:10,,9.445969582,4.51037693,14.54257965,2.699644566,1.07511425,18.64178658,368.0704651,379.7888184,372.375,375,378.625,376.875,377.75,374.125,365.5,371,379.125,377.375,385,377.75,376,382.75,377.375,385,376,379.125,378.25,378.25,376.375,380,380.5,375,366.875,375.5,389.375,381,385.375,377.75,393.875,392.5,386.375,378.625,386.75,374.125,380,378.25,372.75,374.625,378.625,374.125,367.75,374.625,373.25,379.625,379.125,384.125,382.25,385.375,382.75,380.5,384.125,375,379.625,380,382.25,378.625,379.125,389.375,388.125,382.75,391.25,385.875,384.125,393,384.5,388.125,386.75,386.375,393,387.625,379.625,380.5,381.875,378.625,381,390.375,387.625,388.125,388.5,386.75,390.75,388.125,382.25,399.375,394.75,397.5,382.25,381.375,379.625,380.5,386.75,380.5,379.625,388.125,383.625,382.25,388.5,384.125,393,382.25,381.875,394.75,384.125,398.375,384.125,386.375,6.388888836,2.551282167,0.018915948,0.051892553,0.281326294,7.490926266,33.88383865,14.33309841,0.00028229,43.19048309,1.610869408,12.10046291,1.925247073,24.21041489,33.78593826,0,1.461835504,11.39381886,1.841735125,23.55334091,32.83119202,0.004578755,32.57691193,0.253504008
2019-10-05 23:20,,9.437221527,4.507902622,14.54847813,2.680911064,1.010637999,18.58754349,367.9622803,380.1576538,372.375,374.625,379.125,376.375,377.75,374.125,365.5,370.5,378.625,377.375,384.5,377.75,376,382.25,377.375,384.5,376,378.625,378.25,377.375,376.375,379.625,380,374.625,366.875,375.5,389,381,385,377.75,393,391.625,385.875,378.625,386.375,373.25,379.625,377.375,371.875,374.125,378.25,374.125,367.75,374.625,372.75,378.625,378.625,384.125,381.875,384.5,382.25,380,383.625,374.625,380,380.5,382.75,379.125,379.625,389.875,388.5,382.75,391.625,386.375,383.625,393.5,385,388.5,387.25,386.375,393.875,388.125,380,381.375,381.875,379.125,380.5,390.75,388.125,388.125,388.5,387.25,391.25,388.5,382.75,399.875,395.625,398.375,382.75,382.25,379.625,380.5,387.25,380,380,388.5,384.125,382.25,389,384.125,393,382.75,382.25,395.25,384.5,399.375,385,386.375,6.44078207,2.557692528,0.014863956,0.04884005,0.297112733,7.542581558,34.27439117,14.57288551,0.000251728,43.49529266,1.623559117,12.15639973,1.95059514,24.18200493,33.72138977,0,1.479501724,11.50990963,1.887803078,23.39062881,32.69268799,0.004578755,32.56929016,0.253887624
2019-10-05 23:30,,9.411456108,4.497029305,14.45574379,2.660280228,1.040343046,18.63338661,368.8658447,380.0516663,372.375,375.5,379.625,376.875,379.125,375,366.5,371.375,380,378.25,386.375,379.125,376.875,384.125,378.625,386.75,377.375,380.5,379.125,378.625,376.875,380.5,381.375,376,367.75,376.375,389.875,381.875,386.375,378.625,395.25,394.375,387.625,380,388.125,375,380.5,378.625,372.75,375,379.125,375,368.75,376,374.125,380,379.625,385.375,383.25,386.375,383.625,381.875,385.375,376.375,379.625,380.5,382.25,379.125,379.625,389.875,388.5,382.75,391.25,385.875,383.625,393,384.5,388.125,386.75,385.875,393,387.625,379.625,380.5,381.875,379.125,381,389.875,387.625,388.125,388.125,386.75,390.75,388.125,382.25,398.875,394.75,398,382.25,382.25,379.625,380.5,386.75,380.5,380,388.5,383.625,381.875,388.5,384.125,393,382.75,382.25,394.75,384.125,398.875,384.5,386.375,6.431624413,2.480769396,0.012744694,0.042735044,0.289661765,7.458189011,33.90213013,14.51454544,0.004485104,42.81308365,1.634806156,12.25040245,1.982424021,24.0632019,33.58714294,0,1.493147135,11.57381725,1.921453238,23.37012863,32.65646362,0.004578755,32.41645813,0.255203605
2019-10-05 23:40,,9.445644379,4.474796295,14.49670029,2.682996035,1.030651808,18.61050797,369.4992065,379.5570374,371.875,375.5,380,377.75,379.625,376,367.375,372.375,381,379.125,387.25,380,378.25,385,380,388.125,378.625,381.375,379.625,378.625,377.375,381.375,381.875,376.375,368.75,376.875,390.75,382.75,387.25,380,397.5,396.5,389.375,381.375,389.375,375.5,381,379.125,373.75,375.5,380,375.5,368.75,376.875,374.625,381,381,386.75,384.5,387.625,385.375,383.25,386.75,377.375,379.125,379.625,381.875,378.625,379.125,389.375,387.625,382.25,390.375,385.375,383.625,391.625,383.625,387.25,385.875,384.5,391.625,385.875,379.125,380,381,378.625,380.5,389,387.25,387.25,387.625,386.375,389.375,387.25,381.875,397,393.875,395.625,381.375,381,379.125,380,386.75,380,380,387.625,383.25,381.875,387.625,383.625,392.5,381.875,381.375,393.5,383.625,397,383.625,385.375,6.434676647,2.395299435,0.013249584,0.03815629,0.27684629,7.471976757,34.05699158,14.71805191,0.008140862,42.81370926,1.577682257,11.96000576,1.900100589,24.66232681,33.53931427,0,1.457213163,11.3607378,1.858643055,23.8132534,32.62931061,0.004578755,32.40388489,0.25532797
2019-10-05 23:50,,9.45051384,4.500107288,14.51424789,2.679117441,1.037541986,18.56923866,369.5674133,379.224823,371.875,374.625,380,378.25,379.625,376,366.875,371.875,381,379.125,387.625,380.5,378.25,385.875,380,388.125,378.625,381.375,380.5,378.25,377.375,381.375,381.875,376.375,368.75,376.375,390.75,382.75,387.625,380,398.375,398,389.375,381.875,390.375,375.5,381.375,379.625,373.75,376,380,375,369.125,376.375,374.625,381,381.375,387.25,385,388.5,385.875,382.75,387.25,377.375,379.125,379.625,381.375,378.25,379.125,389,387.625,382.25,390.375,385,383.25,391.25,382.75,387.25,385.875,384.5,391.625,385.375,379.125,380,380.5,378.25,380.5,389,386.75,387.25,387.25,385.875,389.375,386.75,381,396.125,393,394.75,381.375,381,379.125,379.625,385.375,380,379.125,387.25,382.25,382.25,387.25,383.25,392.125,381.875,381,392.5,383.25,396.5,383.25,385,6.456044197,2.373931885,0.011609629,0.036630038,0.240573823,7.443702221,34.01187515,14.75422859,0.010083185,42.71048737,1.545826674,11.79909325,1.861212254,25.04959297,33.4731369,0,1.40561223,11.13576317,1.783749104,24.41999626,32.57981873,0.004578755,32.48728561,0.256154746
2019-10-06 0:00,,9.454478264,4.518121243,14.56204319,2.651559114,1.042646408,18.6021862,369.5751343,379.0822449,372.375,374.625,380,377.75,379.625,376,367.75,371.875,381,379.625,387.625,380.5,377.75,385.375,380.5,387.625,378.625,381.375,380,378.25,377.75,381.875,381.875,376.375,368.75,376.375,390.75,383.25,387.625,379.625,398.375,397.5,389.375,381.375,389.875,376,381,379.625,374.125,375.5,380,375.5,369.625,376.875,374.625,381.375,381.375,386.75,385,388.125,385.375,383.25,386.75,377.375,378.625,379.125,381,378.25,378.25,389,387.25,381.875,389.875,384.5,382.75,391.25,382.75,386.375,385.375,384.5,391.625,385.875,378.625,379.125,381,377.75,380.5,388.5,386.75,386.75,387.625,385.875,389.375,386.375,381,395.625,392.5,394.375,381.375,381,378.625,379.625,385.875,380,379.625,387.25,382.75,382.25,387.25,382.75,391.625,381.875,381,392.125,382.75,395.625,383.25,384.5,6.446886539,2.388888836,0.009079046,0.039682541,0.222366467,7.465259552,34.18336105,14.92008591,0.016296409,42.73278809,1.550445199,11.72773552,1.847340822,25.15073776,33.62716293,0,1.402821183,11.0881691,1.768016934,24.4284687,32.63239288,0.004578755,32.63788986,0.255419463
2019-10-06 0:10,,9.472758293,4.508093834,14.48908615,2.691465139,1.036510825,18.62582588,369.3248596,379.3405457,372.375,375,380,377.75,379.625,375.5,366.5,371.875,381,379.625,387.25,380,377.75,385,379.625,387.625,377.75,381.375,379.625,378.625,377.375,381.375,381.875,376.375,368.25,376.875,390.375,383.25,387.25,379.625,397,396.5,389,381,389,375.5,381.375,379.125,373.25,375.5,380,375.5,368.75,375.5,374.625,381,381,386.375,384.5,387.625,385,382.25,386.375,376.875,378.25,379.625,381.375,378.25,378.625,389,387.625,382.25,390.75,385,383.25,392.125,383.625,386.75,385.875,384.5,391.625,386.375,378.625,379.625,381,378.25,380.5,389,387.25,387.625,387.625,386.375,389.875,387.25,381.375,397,393.5,395.25,381.375,381.375,378.625,380.5,386.375,380,379.125,387.625,383.25,382.75,387.625,383.625,392.5,382.25,381.375,392.5,383.25,396.5,383.625,385,6.428571701,2.425213814,0.011954151,0.039682541,0.236151055,7.451314926,34.14793015,14.91709328,0.019515514,42.65211487,1.555459499,11.66283035,1.832360744,25.01600838,33.82080841,0,1.430354118,11.02070236,1.764951944,24.19333839,32.94366455,0.004578755,32.65177917,0.256169498
2019-10-06 0:20,,9.64131546,4.542926311,14.90805721,2.664507151,1.049375534,18.63339615,369.1947021,379.5860291,372.375,375,380,377.75,379.625,375,366.875,371.875,380.5,378.625,386.75,379.625,377.375,385,378.625,386.75,377.75,380.5,380,378.25,376.875,381.375,381.375,376,368.25,376,390.375,382.75,387.25,379.125,396.125,395.625,388.125,380.5,388.5,374.625,381,379.125,373.75,376,379.625,375.5,369.125,375.5,374.125,380.5,380.5,385.875,384.125,387.25,384.5,381.875,386.375,376.375,379.125,380,382.25,378.625,379.125,389,387.625,382.25,390.75,385.375,383.625,392.125,383.625,387.625,386.375,385.875,392.5,386.75,379.625,380,381.375,378.625,380.5,389.375,387.25,387.625,388.125,386.375,390.375,387.625,381.875,398,393.5,396.125,382.25,381.875,379.625,380,386.375,380.5,379.625,387.25,383.25,382.25,387.625,383.625,392.5,382.25,381.875,393.5,383.625,397.5,384.5,385.875,6.391942024,2.405982971,0.013662978,0.047313798,0.254691184,7.479560375,33.9931488,14.80755234,0.021697504,43.08631516,1.576174021,11.58384132,1.836018324,24.60335541,34.34447098,0,1.439976692,10.93690491,1.772544622,23.77627754,33.48868561,0.004578755,32.63802338,0.256710052
2019-10-06 0:30,,9.917446136,4.734700203,14.96032047,2.648993731,1.018706322,18.6082592,368.9415283,379.6179504,372.75,375,379.625,377.375,379.125,375,366,371.875,380,378.625,386.375,379.125,377.375,384.125,379.125,386.375,377.375,380,379.125,378.25,377.375,380.5,381.375,375.5,367.75,376.375,389.875,382.25,386.375,379.125,395.625,394.375,387.625,380,388.125,375,381,378.625,373.25,375,379.125,375,368.25,376,374.125,380,380,385.375,383.625,386.75,384.125,381.875,385.375,376.375,379.125,380,382.25,378.625,379.125,388.5,387.25,382.25,391.25,385.375,384.125,392.5,383.625,387.625,386.375,385,392.125,386.375,379.625,380.5,381.875,378.625,381,389.375,387.25,387.625,388.125,385.875,390.375,387.625,381.875,398,393.875,396.125,382.25,381.375,379.125,380,386.375,380,379.625,387.25,382.75,382.25,388.125,383.625,393,382.25,381.375,393.875,384.125,397.5,383.625,385.375,6.410256386,2.442307949,0.02097577,0.057997558,0.25758791,7.496510029,33.62356567,14.60667992,0.025147004,43.6834259,1.594167352,11.72576141,1.890983582,23.84470749,35.26914978,0,1.447256804,11.00050545,1.805744171,23.29662132,34.11113739,0.004578755,32.61883545,0.256651521
2019-10-06 0:40,,9.53827858,5.004024982,14.92955208,2.657130718,1.03138411,18.60982513,368.7142639,379.6999817,372.75,375.5,379.625,377.375,379.125,374.625,366.5,371,380,377.75,385.375,378.625,376.875,383.25,378.25,385.375,376.875,379.625,378.625,378.25,376.875,380.5,381,375,367.375,376,389.375,381.375,386.375,378.25,394.375,393.5,386.375,379.125,387.25,374.625,381,378.625,373.25,375,379.125,374.625,368.25,375.5,373.75,380,379.625,385,382.75,385.875,383.25,381,385,376,379.625,380,383.25,379.125,379.625,388.125,386.75,382.75,391.625,385.375,384.125,393,384.5,388.125,386.375,385.375,392.125,387.25,380,380.5,382.75,378.625,381.375,389.875,386.75,387.625,389,385.875,390.75,387.625,381.875,398.375,393.5,397,381.875,381.875,380,380,385.875,380.5,380.5,386.75,383.25,382.75,388.5,383.625,393,382.25,381.875,394.375,383.625,397.5,384.5,385.875,6.410256386,2.502136946,0.038319498,0.077838831,0.30115509,7.432709217,33.17969513,14.43027401,0.020854037,44.63386154,1.614212632,11.81573105,1.912298441,23.5976162,35.36210251,0,1.47826159,11.18558979,1.850658894,22.76464844,34.44311523,0.004578755,32.63303375,0.256159186
2019-10-06 0:50,,9.31970787,5.004888535,14.97852039,2.692035913,1.018685699,18.56843376,368.9846497,380.0224304,372.75,376,380,377.375,379.125,375,366.5,371.875,380,378.25,386.375,379.125,377.375,383.625,378.625,386.375,377.375,380,379.625,378.625,377.375,381,381.375,375.5,367.75,376.375,389.875,382.25,386.375,378.625,395.25,393.5,387.25,379.625,387.625,375,381.375,379.125,373.25,375.5,379.625,375,368.25,376,374.125,380.5,380,385.375,383.25,386.75,383.625,381.375,385,376,379.625,380.5,383.625,378.625,379.625,388.125,386.75,382.75,391.625,385.375,384.125,393,385,387.625,386.375,386.375,392.125,387.625,379.125,380.5,382.75,378.625,381.375,390.375,387.25,387.625,388.5,385.875,389.875,388.125,382.25,398,393.5,397,382.25,382.25,380,380,386.375,380.5,380,386.75,383.25,382.25,389,383.625,393,382.25,382.25,394.375,384.125,398,384.125,386.375,6.449938774,2.427350521,0.027372845,0.070207573,0.376685917,7.480778694,32.94580841,14.29825306,0.014909092,44.93453979,1.599189878,11.80818367,1.88130343,22.77827072,35.88594818,0,1.459679127,11.17887115,1.810210466,22.10915375,34.86100006,0.004578755,32.59529877,0.257611513
2019-10-06 1:00,,9.332474709,4.995498657,14.98740864,2.738151312,0.988427997,18.62049484,369.354187,379.9723816,372.75,376.375,380.5,377.375,379.125,375.5,366.875,372.375,380.5,379.125,386.75,380,377.75,385,379.625,386.75,377.75,380.5,380.5,379.125,377.75,381.375,381.875,376,368.25,376.875,390.75,382.75,387.625,379.625,396.5,395.25,388.5,380.5,388.5,375,381.375,379.625,373.75,375.5,380,375,368.75,376,374.625,381,381,386.75,384.125,387.625,385,382.25,386.375,376.375,379.625,380,382.75,379.125,379.625,388.125,386.75,382.25,391.25,385.375,383.625,392.5,384.125,388.125,385.875,385,391.625,387.25,379.625,380,382.25,378.625,380.5,389.875,386.75,387.625,388.5,385.875,390.375,387.625,382.25,397.5,393.5,396.125,381.875,381.875,379.625,380.5,386.375,380.5,380,386.75,383.25,381.875,388.5,383.625,392.5,382.25,381.875,393.5,383.625,397,384.125,385.875,6.538462162,2.380342007,0.026061833,0.061050061,0.440411568,7.44274807,32.46286011,13.69761372,0.007263246,45.59909058,1.564445734,11.80325699,1.83265245,23.29235077,35.55472946,0,1.434856892,11.15696716,1.772990823,22.36553192,34.68624115,0.004578755,32.56624985,0.255435288
2019-10-06 1:10,,9.360649109,5.007681847,15.12677574,2.740808487,0.938663721,18.60117912,369.592926,379.8380127,372.75,376,380.5,378.25,379.625,376,367.375,371.875,381,379.625,387.625,380.5,378.25,385.375,380,387.625,378.25,381,380,379.125,377.75,381.875,381.875,376.375,368.75,376.875,391.25,383.25,387.625,379.625,397.5,397,389,381.375,389.375,375.5,382.25,379.625,373.75,376,380,375.5,369.125,376.375,374.625,381.375,381.375,387.25,384.5,388.125,385.375,382.75,386.75,376.875,379.625,379.625,382.75,378.625,379.125,388.125,386.75,382.75,391.25,385.375,383.625,392.125,384.125,387.625,385.875,385.375,391.625,387.25,379.625,380,381.875,378.625,380.5,389.875,386.75,387.625,388.125,385.375,389.875,387.25,382.25,397,393,396.125,381.875,382.25,380,380,386.75,380.5,379.625,386.75,382.75,382.25,388.125,383.25,392.5,381.875,381.375,393.5,383.625,397,384.125,386.375,6.504884243,2.354701042,0.023540225,0.056471307,0.369353443,7.482132435,32.86980057,13.76610088,0.006322145,45.83495331,1.558128357,11.75846672,1.806293726,23.56000137,35.48635101,0,1.415906549,11.06083488,1.723900318,22.95358658,34.50473404,0.004578755,32.51732254,0.255121082
2019-10-06 1:20,,9.377920151,4.990454197,15.02733612,2.727385521,0.970703602,18.57774353,369.1419067,379.9359131,373.25,376,380,377.75,379.625,375.5,366.875,371.875,380.5,378.625,386.75,379.625,377.375,384.5,379.125,386.375,377.375,381,379.625,378.625,377.375,381.375,381.875,376,368.25,376.875,390.75,382.25,387.25,379.625,396.125,395.25,388.125,380.5,388.5,375,381,379.125,373.25,375.5,380,375,368.75,376.375,373.75,381,380.5,385.875,383.625,388.125,384.5,381.875,385.875,376.375,379.625,380.5,382.75,379.125,380,388.5,386.75,382.75,391.25,385.375,384.125,392.5,384.125,388.5,386.375,385.375,391.625,387.25,380,380.5,382.25,379.125,381.375,389.875,386.75,387.625,388.5,385.875,390.375,387.625,382.25,398,393.5,396.5,382.25,381.375,379.625,380.5,386.375,380.5,380.5,386.75,383.25,382.25,388.5,383.625,393.5,382.25,381.875,394.375,384.125,397.5,384.125,385.875,6.550672054,2.416666746,0.029885987,0.05952381,0.338151634,7.444133759,33.08286285,13.74555683,0.006087538,45.09022522,1.535955548,11.56170082,1.758406162,23.78731155,35.64028168,0,1.407480478,10.90901375,1.691293597,23.01007271,34.611866,0.004578755,32.57391357,0.255739331
